surface_profile,direction_mode,env,profile_seed,split,outcome,passes,quality_ok,safety_ok,included_in_bc,contact_steps,sensor_fault_steps,gu_final,ra_final_um,rz_final_um,scratch_final_um,clearcoat_min_um
factory_prepolish,same_xx,24,5172,train,success,1,True,True,True,2569,0,73.25683620086458,0.09480696462367791,0.8580202643395549,0.36587463766094347,42.473142468946
factory_prepolish,same_xx,33,6045,train,success,1,True,True,True,2574,0,72.7230934328925,0.08448143365761751,0.7677873071735253,0.32455187768341576,41.01767747014635
factory_prepolish,same_xx,11,3911,train,success,1,True,True,True,2583,0,75.87794825819317,0.08289250336801354,0.7144583517440907,0.3251406355315054,43.1566155648453
factory_prepolish,same_xx,32,5948,train,success,1,True,True,True,2655,0,74.74074160560014,0.08656705605196088,0.7574150024318353,0.4055248773937429,40.734607228674534
factory_prepolish,same_xx,36,6336,train,success,1,True,True,True,2743,0,75.9680224601626,0.07995107926169018,0.6976631164451741,0.3886708465070176,42.770827180746466
factory_prepolish,same_xx,2,3038,train,success,1,True,True,True,2800,0,73.6612857463986,0.0956590403188139,0.8596048577758237,0.44178255700352875,42.55133880825257
factory_prepolish,same_xx,3,3135,validation,success,1,True,True,True,2821,0,73.96676117136549,0.08785411131533981,0.7959844720398117,0.3299390754291395,41.590319304359504
factory_prepolish,same_xx,14,4202,test,success,1,True,True,True,2847,0,75.4248523024948,0.10579683090531014,0.8415934349069629,0.31134154278274634,42.081923988003524
factory_prepolish,same_xx,4,3232,train,success,1,True,True,True,2848,0,73.2175876914723,0.10151304853465927,0.8473563237670237,0.2970619459625903,41.92410394563149
factory_prepolish,same_xx,5,3329,test,success,1,True,True,True,2916,0,73.75531455680937,0.08513357621075122,0.8895546686378335,0.44250378210023156,42.06272755900789
factory_prepolish,same_xx,16,4396,train,success,1,True,True,True,2988,0,72.41808323671984,0.09002091658934763,0.8487772971287331,0.539314821750999,42.38577486884037
factory_prepolish,same_xx,26,5366,train,success,1,True,True,True,3006,0,75.0786179228983,0.10541671117532614,1.0019171624793777,0.3509948609672854,44.81105681245969
factory_prepolish,same_xx,34,6142,test,success,1,True,True,True,3105,0,74.9714428206217,0.10222603041824317,0.9048905280375111,0.3589495595702263,43.0185073827816
factory_prepolish,same_xx,35,6239,train,success,1,True,True,True,3248,0,71.43370733627852,0.12351532494884976,1.15504751929846,0.5037375353351323,44.639273903814704
