cell_i,cell_j,x_m,y_m,status,recipe_id,local_gu,local_ra_um,local_rz_um,scratch_initial_um,scratch_residual_um,gu_pass,ra_pass,rz_pass,scratch_pass,all4_pass,clearcoat_pass,temperature_pass,reached,unsafe_geometry,validation_count,surface_revision,validated_revision,initially_pass_locked,rework_affected_ever,pass_count,cumulative_contact_time_s,surface_id,failure_reason_bitmask,failure_reasons,normal_x,normal_y,normal_z,k1_1_m,k2_1_m,curvature_radius_m,boundary_risk,geometry_risk,fit_confidence,surface_class,concave_excluded,planned_rework_footprint,actual_surface_changed,revalidated_after_rework
0,10,0.001,0.021,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,11,0.001,0.023,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,12,0.001,0.025,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,13,0.001,0.027,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,14,0.001,0.029,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,15,0.001,0.031,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,16,0.001,0.033,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,17,0.001,0.035,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,18,0.001,0.037,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,19,0.001,0.039,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,20,0.001,0.041,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,21,0.001,0.043000000000000003,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,22,0.001,0.045,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,23,0.001,0.047,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,24,0.001,0.049,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,25,0.001,0.051000000000000004,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,26,0.001,0.053,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,27,0.001,0.055,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,28,0.001,0.057,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,29,0.001,0.059000000000000004,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,30,0.001,0.061,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,31,0.001,0.063,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,32,0.001,0.065,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,33,0.001,0.067,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,34,0.001,0.069,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,35,0.001,0.07100000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,36,0.001,0.073,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,37,0.001,0.075,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,38,0.001,0.077,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,39,0.001,0.079,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,40,0.001,0.081,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,41,0.001,0.083,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,42,0.001,0.085,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,43,0.001,0.08700000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,44,0.001,0.089,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,45,0.001,0.091,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,46,0.001,0.093,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,47,0.001,0.095,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,48,0.001,0.097,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,49,0.001,0.099,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,50,0.001,0.101,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,51,0.001,0.10300000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,52,0.001,0.105,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,53,0.001,0.107,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,54,0.001,0.109,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,55,0.001,0.111,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,56,0.001,0.113,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,57,0.001,0.115,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,58,0.001,0.117,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,59,0.001,0.11900000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,60,0.001,0.121,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,61,0.001,0.123,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,62,0.001,0.125,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,63,0.001,0.127,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,64,0.001,0.129,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,65,0.001,0.131,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,66,0.001,0.133,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,67,0.001,0.135,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,68,0.001,0.137,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,69,0.001,0.139,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,70,0.001,0.14100000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,71,0.001,0.14300000000000002,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,72,0.001,0.145,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,73,0.001,0.147,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,74,0.001,0.149,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,75,0.001,0.151,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,76,0.001,0.153,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,77,0.001,0.155,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,78,0.001,0.157,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
0,79,0.001,0.159,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,78.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,0,0.0,synthetic_vehicle_patch,0,NONE,0.0,0.0,1.0,0.0,0.0,inf,0.0,0.0,1.0,near_flat,False,False,False,False
